POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year
28,Nitish Rana,68,47,144.68,8,3,SRH,Eden Gardens,2019-03-24,2019
29,Suryakumar Yadav,59,43,137.2,8,1,CSK,Wankhede Stadium,2019-04-03,2019
30,Jos Buttler,59,43,137.2,8,1,RCB,Sawai Mansingh Stadium,2019-04-02,2019
31,Shane Watson,80,59,135.59,8,4,MI,Rajiv Gandhi Intl. Cricket Stadium,2019-05-12,2019
32,Gurkeerat Mann Singh,65,48,135.41,8,1,SRH,M. Chinnaswamy Stadium,2019-05-04,2019
33,Shreyas Iyer,67,50,134.0,8,2,RCB,M. Chinnaswamy Stadium,2019-04-07,2019
34,Virat Kohli,67,53,126.41,8,0,PBKS,IS Bindra Stadium,2019-04-13,2019
35,Rohit Sharma,55,48,114.58,8,0,KKR,Wankhede Stadium,2019-05-05,2019
36,Kedar Jadhav,58,54,107.4,8,1,MI,Wankhede Stadium,2019-04-03,2019
37,Rishabh Pant,78,27,288.88,7,7,MI,Wankhede Stadium,2019-03-24,2019
38,Sam Curran,55,24,229.16,7,2,KKR,IS Bindra Stadium,2019-05-03,2019
39,KL Rahul,71,36,197.22,7,5,CSK,IS Bindra Stadium,2019-05-05,2019
40,Parthiv Patel,39,20,195.0,7,1,DC,Arun Jaitley Stadium,2019-04-28,2019
41,Dinesh Karthik,97,50,194.0,7,9,RR,Eden Gardens,2019-04-25,2019
42,Jonny Bairstow,80,43,186.04,7,4,KKR,Rajiv Gandhi Intl. Cricket Stadium,2019-04-21,2019
43,Parthiv Patel,43,24,179.16,7,2,PBKS,M. Chinnaswamy Stadium,2019-04-24,2019
44,Manish Pandey,83,49,169.38,7,3,CSK,Chidambaram,2019-04-23,2019
45,Shubman Gill,65,39,166.66,7,2,DC,Eden Gardens,2019-04-12,2019
46,Chris Lynn,82,51,160.78,7,6,CSK,Eden Gardens,2019-04-14,2019
47,KL Rahul,42,27,155.55,7,1,RCB,M. Chinnaswamy Stadium,2019-04-24,2019
48,Colin Ingram,47,32,146.87,7,1,MI,Wankhede Stadium,2019-03-24,2019
49,David Warner,81,56,144.64,7,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2019-04-29,2019
50,Suresh Raina,58,42,138.09,7,1,KKR,Eden Gardens,2019-04-14,2019
51,Shikhar Dhawan,56,41,136.58,7,1,PBKS,Arun Jaitley Stadium,2019-04-20,2019
52,KL Rahul,71,53,133.96,7,1,SRH,IS Bindra Stadium,2019-04-08,2019
53,Faf du Plessis,50,39,128.2,7,1,DC,ACA-VDCA Stadium,2019-05-10,2019
54,Steve Smith,73,59,123.72,7,1,KKR,Sawai Mansingh Stadium,2019-04-07,2019
55,Shikhar Dhawan,51,47,108.51,7,0,CSK,Arun Jaitley Stadium,2019-03-26,2019
56,Hardik Pandya,91,34,267.64,6,9,KKR,Eden Gardens,2019-04-28,2019
57,Rishabh Pant,78,36,216.66,6,4,RR,Sawai Mansingh Stadium,2019-04-22,2019
58,Andre Russell,80,40,200.0,6,8,MI,Eden Gardens,2019-04-28,2019
59,Sunil Narine,47,25,188.0,6,3,RR,Sawai Mansingh Stadium,2019-04-07,2019
60,Chris Gayle,69,37,186.48,6,5,DC,Arun Jaitley Stadium,2019-04-20,2019
61,Sanju Samson,35,19,184.21,6,1,MI,Sawai Mansingh Stadium,2019-04-20,2019
62,Ajinkya Rahane,37,21,176.19,6,1,MI,Wankhede Stadium,2019-04-13,2019
63,Mayank Agarwal,58,34,170.58,6,1,KKR,Eden Gardens,2019-03-27,2019
64,Shubman Gill,76,45,168.88,6,4,MI,Eden Gardens,2019-04-28,2019
65,Jonny Bairstow,45,28,160.71,6,1,RR,Rajiv Gandhi Intl. Cricket Stadium,2019-03-29,2019
66,Sarfaraz Khan,46,29,158.62,6,1,RR,Sawai Mansingh Stadium,2019-03-25,2019
67,Suresh Raina,38,24,158.33,6,1,SRH,Chidambaram,2019-04-23,2019
68,KL Rahul,100,64,156.25,6,6,MI,Wankhede Stadium,2019-04-10,2019
69,Chris Lynn,50,32,156.25,6,3,RR,Sawai Mansingh Stadium,2019-04-07,2019
70,Quinton de Kock,81,52,155.76,6,4,RR,Wankhede Stadium,2019-04-13,2019
71,Quinton de Kock,60,39,153.84,6,2,PBKS,IS Bindra Stadium,2019-03-30,2019
72,Prithvi Shaw,56,38,147.36,6,2,SRH,ACA-VDCA Stadium,2019-05-08,2019
73,AB de Villiers,75,51,147.05,6,4,MI,Wankhede Stadium,2019-04-15,2019
74,Rohit Sharma,47,32,146.87,6,1,RR,Wankhede Stadium,2019-04-13,2019
75,Virat Kohli,46,32,143.75,6,0,MI,M. Chinnaswamy Stadium,2019-03-28,2019
76,Rohit Sharma,67,48,139.58,6,3,CSK,Chidambaram,2019-04-26,2019
77,Quinton de Kock,65,47,138.29,6,2,RR,Sawai Mansingh Stadium,2019-04-20,2019
78,Sarfaraz Khan,39,29,134.48,6,0,DC,IS Bindra Stadium,2019-04-01,2019
79,Robin Uthappa,67,50,134.0,6,2,PBKS,Eden Gardens,2019-03-27,2019
80,Robin Uthappa,33,25,132.0,6,0,RCB,M. Chinnaswamy Stadium,2019-04-05,2019
81,KL Rahul,71,57,124.56,6,1,MI,IS Bindra Stadium,2019-03-30,2019
82,Quinton de Kock,69,58,118.96,6,2,SRH,Wankhede Stadium,2019-05-02,2019
83,David Warner,70,62,112.9,6,1,PBKS,IS Bindra Stadium,2019-04-08,2019
84,Moeen Ali,66,28,235.71,5,6,KKR,Eden Gardens,2019-04-19,2019
85,Hardik Pandya,37,16,231.25,5,2,RCB,Wankhede Stadium,2019-04-15,2019
86,Krunal Pandya,32,15,213.33,5,1,DC,Wankhede Stadium,2019-03-24,2019
87,Chris Lynn,46,22,209.09,5,3,PBKS,IS Bindra Stadium,2019-05-03,2019
88,AB de Villiers,63,32,196.87,5,4,KKR,M. Chinnaswamy Stadium,2019-04-05,2019
89,Ravindra Jadeja,31,17,182.35,5,0,KKR,Eden Gardens,2019-04-14,2019
90,David Warner,100,55,181.81,5,5,RCB,Rajiv Gandhi Intl. Cricket Stadium,2019-03-31,2019
91,Rohit Sharma,32,18,177.77,5,0,PBKS,IS Bindra Stadium,2019-03-30,2019
92,MS Dhoni,84,48,175.0,5,7,RCB,M. Chinnaswamy Stadium,2019-04-21,2019
93,Suryakumar Yadav,46,27,170.37,5,2,KKR,Wankhede Stadium,2019-05-05,2019
94,Wriddhiman Saha,25,15,166.66,5,0,MI,Wankhede Stadium,2019-05-02,2019
95,Mayank Agarwal,35,21,166.66,5,1,RCB,M. Chinnaswamy Stadium,2019-04-24,2019
96,Kane Williamson,70,43,162.79,5,4,RCB,M. Chinnaswamy Stadium,2019-05-04,2019
97,Moeen Ali,26,16,162.5,5,0,CSK,M. Chinnaswamy Stadium,2019-04-21,2019
98,Rahul Tripathi,39,24,162.5,5,1,CSK,Chidambaram,2019-03-31,2019
99,Ajinkya Rahane,34,21,161.9,5,1,KKR,Eden Gardens,2019-04-25,2019
100,Shikhar Dhawan,35,22,159.09,5,1,MI,Arun Jaitley Stadium,2019-04-18,2019
101,AB de Villiers,59,38,155.26,5,2,PBKS,IS Bindra Stadium,2019-04-13,2019
102,Quinton de Kock,40,26,153.84,5,2,RCB,Wankhede Stadium,2019-04-15,2019
103,Riyan Parag,47,31,151.61,5,2,KKR,Eden Gardens,2019-04-25,2019
104,Yuvraj Singh,53,35,151.42,5,3,DC,Wankhede Stadium,2019-03-24,2019
105,Faf du Plessis,24,16,150.0,5,0,KKR,Eden Gardens,2019-04-14,2019
106,Prithvi Shaw,24,16,150.0,5,0,CSK,Arun Jaitley Stadium,2019-03-26,2019
107,Riyan Parag,43,29,148.27,5,1,MI,Sawai Mansingh Stadium,2019-04-20,2019
108,David Miller,59,40,147.5,5,3,KKR,Eden Gardens,2019-03-27,2019
109,Krunal Pandya,37,26,142.3,5,0,DC,Arun Jaitley Stadium,2019-04-18,2019
110,Suresh Raina,53,38,139.47,5,2,PBKS,IS Bindra Stadium,2019-05-05,2019
111,Dinesh Karthik,50,36,138.88,5,2,DC,Arun Jaitley Stadium,2019-03-30,2019
112,Shikhar Dhawan,50,37,135.13,5,2,RCB,Arun Jaitley Stadium,2019-04-28,2019
113,Rohit Sharma,24,18,133.33,5,0,SRH,Wankhede Stadium,2019-05-02,2019
114,Shubman Gill,65,49,132.65,5,2,PBKS,IS Bindra Stadium,2019-05-03,2019
115,Jonny Bairstow,41,31,132.25,5,1,DC,Rajiv Gandhi Intl. Cricket Stadium,2019-04-14,2019
116,Krunal Pandya,42,32,131.25,5,1,CSK,Wankhede Stadium,2019-04-03,2019
117,Prithvi Shaw,28,22,127.27,5,0,RCB,M. Chinnaswamy Stadium,2019-04-07,2019
118,Shreyas Iyer,28,22,127.27,5,0,PBKS,IS Bindra Stadium,2019-04-01,2019
119,Steve Smith,59,48,122.91,5,1,MI,Sawai Mansingh Stadium,2019-04-20,2019
120,Shreyas Iyer,58,49,118.36,5,1,PBKS,Arun Jaitley Stadium,2019-04-20,2019
121,Andre Russell,50,44,113.63,5,3,CSK,Chidambaram,2019-04-09,2019
122,Shreyas Iyer,45,40,112.5,5,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-14,2019
123,Jos Buttler,37,34,108.82,5,1,KKR,Sawai Mansingh Stadium,2019-04-07,2019
124,Andre Russell,49,19,257.89,4,4,SRH,Eden Gardens,2019-03-24,2019
125,Jos Buttler,23,10,230.0,4,1,CSK,Sawai Mansingh Stadium,2019-04-11,2019
126,Chris Gayle,23,10,230.0,4,1,RCB,M. Chinnaswamy Stadium,2019-04-24,2019
127,Andre Russell,62,28,221.42,4,6,DC,Arun Jaitley Stadium,2019-03-30,2019
128,Mandeep Singh,33,15,220.0,4,1,KKR,Eden Gardens,2019-03-27,2019
129,Colin Ingram,19,9,211.11,4,0,PBKS,Arun Jaitley Stadium,2019-04-20,2019
130,Parthiv Patel,19,9,211.11,4,0,PBKS,IS Bindra Stadium,2019-04-13,2019
131,Mayank Agarwal,43,21,204.76,4,2,MI,IS Bindra Stadium,2019-03-30,2019
132,MS Dhoni,44,22,200.0,4,3,DC,Chidambaram,2019-05-01,2019
133,Shreyas Gopal,18,9,200.0,4,0,KKR,Eden Gardens,2019-04-25,2019
134,Suresh Raina,30,16,187.5,4,1,DC,Arun Jaitley Stadium,2019-03-26,2019
135,Wriddhiman Saha,20,11,181.81,4,0,RCB,M. Chinnaswamy Stadium,2019-05-04,2019
136,Prithvi Shaw,18,10,180.0,4,0,RCB,Arun Jaitley Stadium,2019-04-28,2019
137,Marcus Stoinis,28,16,175.0,4,0,PBKS,IS Bindra Stadium,2019-04-13,2019
138,AB de Villiers,70,41,170.73,4,6,MI,M. Chinnaswamy Stadium,2019-03-28,2019
139,Shane Watson,44,26,169.23,4,3,DC,Arun Jaitley Stadium,2019-03-26,2019
140,Liam Livingstone,44,26,169.23,4,3,SRH,Sawai Mansingh Stadium,2019-04-27,2019
141,Quinton de Kock,27,16,168.75,4,1,DC,Wankhede Stadium,2019-03-24,2019
142,Colin Munro,40,24,166.66,4,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,2019-04-14,2019
143,MS Dhoni,75,46,163.04,4,4,RR,Chidambaram,2019-03-31,2019
144,MS Dhoni,37,23,160.86,4,1,PBKS,Chidambaram,2019-04-06,2019
145,Shimron Hetmyer,75,47,159.57,4,6,SRH,M. Chinnaswamy Stadium,2019-05-04,2019
146,Suryakumar Yadav,38,24,158.33,4,1,RCB,M. Chinnaswamy Stadium,2019-03-28,2019
147,Akshdeep Nath,19,12,158.33,4,0,DC,M. Chinnaswamy Stadium,2019-04-07,2019
148,Sanju Samson,48,32,150.0,4,1,SRH,Sawai Mansingh Stadium,2019-04-27,2019
149,Rishabh Pant,46,31,148.38,4,2,KKR,Eden Gardens,2019-04-12,2019
150,David Miller,43,30,143.33,4,2,DC,IS Bindra Stadium,2019-04-01,2019
1,KL Rahul,132,69,191.3,14,7,RCB,Dubai International Stadium,2020-09-24,2020
2,Ben Stokes,107,60,178.33,14,3,MI,Zayed Cricket Stadium,2020-10-25,2020
3,Shikhar Dhawan,101,58,174.13,14,1,CSK,Sharjah Cricket Stadium,2020-10-17,2020
4,Nitish Rana,81,53,152.83,13,1,DC,Zayed Cricket Stadium,2020-10-24,2020
5,Wriddhiman Saha,87,45,193.33,12,2,DC,Dubai International Stadium,2020-10-27,2020
6,Shikhar Dhawan,106,61,173.77,12,3,PBKS,Dubai International Stadium,2020-10-20,2020
7,Devdutt Padikkal,74,45,164.44,12,1,MI,Zayed Cricket Stadium,2020-10-28,2020
8,Suryakumar Yadav,79,47,168.08,11,2,RR,Zayed Cricket Stadium,2020-10-06,2020
9,Faf du Plessis,87,53,164.15,11,1,PBKS,Dubai International Stadium,2020-10-04,2020
10,Shane Watson,83,53,156.6,11,3,PBKS,Dubai International Stadium,2020-10-04,2020
11,Mayank Agarwal,106,50,212.0,10,7,RR,Sharjah Cricket Stadium,2020-09-27,2020
12,Suryakumar Yadav,79,43,183.72,10,3,RCB,Zayed Cricket Stadium,2020-10-28,2020
13,David Warner,85,58,146.55,10,1,MI,Sharjah Cricket Stadium,2020-11-03,2020
14,Nitish Rana,87,61,142.62,10,4,CSK,Dubai International Stadium,2020-10-29,2020
15,Quinton de Kock,78,44,177.27,9,3,KKR,Zayed Cricket Stadium,2020-10-16,2020
16,Prithvi Shaw,64,43,148.83,9,1,CSK,Dubai International Stadium,2020-09-25,2020
17,Dinesh Karthik,58,29,200.0,8,2,PBKS,Zayed Cricket Stadium,2020-10-10,2020
18,David Warner,66,34,194.11,8,2,DC,Dubai International Stadium,2020-10-27,2020
19,Rahul Tripathi,81,51,158.82,8,3,CSK,Zayed Cricket Stadium,2020-10-07,2020
20,Rohit Sharma,70,45,155.55,8,3,PBKS,Zayed Cricket Stadium,2020-10-01,2020
21,Ishan Kishan,72,47,153.19,8,3,DC,Dubai International Stadium,2020-10-31,2020
22,Devdutt Padikkal,56,42,133.33,8,0,SRH,Dubai International Stadium,2020-09-21,2020
23,Mandeep Singh,66,56,117.85,8,2,KKR,Sharjah Cricket Stadium,2020-10-26,2020
24,Marcus Stoinis,53,21,252.38,7,3,PBKS,Dubai International Stadium,2020-09-20,2020
25,Shreyas Iyer,88,38,231.57,7,6,KKR,Sharjah Cricket Stadium,2020-10-03,2020
26,Robin Uthappa,41,22,186.36,7,1,RCB,Dubai International Stadium,2020-10-17,2020
27,Steve Smith,50,27,185.18,7,2,PBKS,Sharjah Cricket Stadium,2020-09-27,2020
28,Jonny Bairstow,97,55,176.36,7,6,PBKS,Dubai International Stadium,2020-10-08,2020
29,KL Rahul,77,51,150.98,7,3,MI,Dubai International Stadium,2020-10-18,2020
30,Aaron Finch,52,35,148.57,7,1,MI,Dubai International Stadium,2020-09-28,2020
31,Mayank Agarwal,89,60,148.33,7,4,DC,Dubai International Stadium,2020-09-20,2020
32,Kane Williamson,57,39,146.15,7,0,CSK,Dubai International Stadium,2020-10-13,2020
33,Jos Buttler,70,48,145.83,7,2,CSK,Zayed Cricket Stadium,2020-10-19,2020
34,Virat Kohli,72,53,135.84,7,2,RR,Zayed Cricket Stadium,2020-10-03,2020
35,Wriddhiman Saha,58,45,128.88,7,1,MI,Sharjah Cricket Stadium,2020-11-03,2020
36,Jonny Bairstow,36,28,128.57,7,0,KKR,Zayed Cricket Stadium,2020-10-18,2020
37,KL Rahul,69,54,127.77,7,1,RR,Sharjah Cricket Stadium,2020-09-27,2020
38,KL Rahul,63,52,121.15,7,1,CSK,Dubai International Stadium,2020-10-04,2020
39,Marcus Stoinis,53,26,203.84,6,2,RCB,Dubai International Stadium,2020-10-05,2020
40,Sunil Narine,64,32,200.0,6,4,DC,Zayed Cricket Stadium,2020-10-24,2020
41,Nitish Rana,26,13,200.0,6,0,SRH,Zayed Cricket Stadium,2020-09-26,2020
42,Priyam Garg,51,26,196.15,6,1,CSK,Dubai International Stadium,2020-10-02,2020
43,Ben Stokes,50,26,192.3,6,3,PBKS,Zayed Cricket Stadium,2020-10-30,2020
44,Nicholas Pooran,53,28,189.28,6,3,DC,Dubai International Stadium,2020-10-20,2020
45,Ishan Kishan,68,37,183.78,6,5,CSK,Sharjah Cricket Stadium,2020-10-23,2020
46,Shikhar Dhawan,57,33,172.72,6,2,RR,Dubai International Stadium,2020-10-14,2020
47,Suryakumar Yadav,47,28,167.85,6,1,KKR,Zayed Cricket Stadium,2020-09-23,2020
48,Suryakumar Yadav,53,32,165.62,6,1,DC,Zayed Cricket Stadium,2020-10-11,2020
49,Steve Smith,57,36,158.33,6,1,RCB,Dubai International Stadium,2020-10-17,2020
50,Chris Gayle,99,63,157.14,6,8,RR,Zayed Cricket Stadium,2020-10-30,2020
51,Shikhar Dhawan,78,50,156.0,6,2,SRH,Zayed Cricket Stadium,2020-11-08,2020
52,Suryakumar Yadav,27,18,150.0,6,0,SRH,Sharjah Cricket Stadium,2020-10-04,2020
53,Shubman Gill,36,24,150.0,6,0,RR,Dubai International Stadium,2020-11-01,2020
54,Ambati Rayudu,71,48,147.91,6,3,MI,Zayed Cricket Stadium,2020-09-19,2020
55,Mayank Agarwal,56,39,143.58,6,1,KKR,Zayed Cricket Stadium,2020-10-10,2020
56,Jonny Bairstow,61,43,141.86,6,2,RCB,Dubai International Stadium,2020-09-21,2020
57,Marcus Stoinis,65,46,141.3,6,3,MI,Dubai International Stadium,2020-11-05,2020
58,Devdutt Padikkal,63,45,140.0,6,1,RR,Zayed Cricket Stadium,2020-10-03,2020
59,Ruturaj Gaikwad,72,53,135.84,6,2,KKR,Dubai International Stadium,2020-10-29,2020
60,Suryakumar Yadav,51,38,134.21,6,2,DC,Dubai International Stadium,2020-11-05,2020
61,Shikhar Dhawan,69,52,132.69,6,1,MI,Zayed Cricket Stadium,2020-10-11,2020
62,Faf du Plessis,58,44,131.81,6,0,MI,Zayed Cricket Stadium,2020-09-19,2020
63,Shikhar Dhawan,54,41,131.7,6,0,RCB,Zayed Cricket Stadium,2020-11-02,2020
64,Shreyas Iyer,65,50,130.0,6,2,MI,Dubai International Stadium,2020-11-10,2020
65,Shane Watson,36,28,128.57,6,0,DC,Sharjah Cricket Stadium,2020-10-17,2020
66,KL Rahul,74,58,127.58,6,0,KKR,Zayed Cricket Stadium,2020-10-10,2020
67,Ruturaj Gaikwad,62,49,126.53,6,1,PBKS,Zayed Cricket Stadium,2020-11-01,2020
68,Shane Watson,50,40,125.0,6,1,KKR,Zayed Cricket Stadium,2020-10-07,2020
69,Faf du Plessis,58,47,123.4,6,2,DC,Sharjah Cricket Stadium,2020-10-17,2020
70,Ben Stokes,41,35,117.14,6,0,DC,Dubai International Stadium,2020-10-14,2020
71,Vijay Shankar,52,51,101.96,6,0,RR,Dubai International Stadium,2020-10-22,2020
72,Rishabh Pant,38,17,223.52,5,1,KKR,Sharjah Cricket Stadium,2020-10-03,2020
73,AB de Villiers,73,33,221.21,5,6,KKR,Sharjah Cricket Stadium,2020-10-12,2020
74,Nicholas Pooran,77,37,208.1,5,7,SRH,Dubai International Stadium,2020-10-08,2020
75,Eoin Morgan,68,35,194.28,5,6,RR,Dubai International Stadium,2020-11-01,2020
76,Ambati Rayudu,38,20,190.0,5,1,KKR,Dubai International Stadium,2020-10-29,2020
77,Prithvi Shaw,42,23,182.6,5,2,RCB,Dubai International Stadium,2020-10-05,2020
78,Mayank Agarwal,26,15,173.33,5,0,CSK,Zayed Cricket Stadium,2020-11-01,2020
79,Quinton de Kock,33,20,165.0,5,0,CSK,Zayed Cricket Stadium,2020-09-19,2020
80,Quinton de Kock,40,25,160.0,5,1,DC,Dubai International Stadium,2020-11-05,2020
81,Eoin Morgan,40,25,160.0,5,2,PBKS,Sharjah Cricket Stadium,2020-10-26,2020
82,Kane Williamson,41,26,157.69,5,0,DC,Zayed Cricket Stadium,2020-09-29,2020
83,Steve Smith,31,20,155.0,5,0,PBKS,Zayed Cricket Stadium,2020-10-30,2020
84,Kane Williamson,67,45,148.88,5,4,DC,Zayed Cricket Stadium,2020-11-08,2020
85,Rishabh Pant,37,25,148.0,5,0,CSK,Dubai International Stadium,2020-09-25,2020
86,Pat Cummins,53,36,147.22,5,2,MI,Zayed Cricket Stadium,2020-10-16,2020
87,Ravindra Jadeja,50,35,142.85,5,2,SRH,Dubai International Stadium,2020-10-02,2020
88,David Warner,47,33,142.42,5,0,KKR,Zayed Cricket Stadium,2020-10-18,2020
89,Marcus Stoinis,38,27,140.74,5,1,SRH,Zayed Cricket Stadium,2020-11-08,2020
90,Shubman Gill,47,34,138.23,5,1,RR,Dubai International Stadium,2020-09-30,2020
91,Manish Pandey,29,21,138.09,5,0,CSK,Dubai International Stadium,2020-10-02,2020
92,David Warner,60,44,136.36,5,2,MI,Sharjah Cricket Stadium,2020-10-04,2020
93,Devdutt Padikkal,54,40,135.0,5,2,MI,Dubai International Stadium,2020-09-28,2020
94,Rohit Sharma,68,51,133.33,5,4,DC,Dubai International Stadium,2020-11-10,2020
95,Ajinkya Rahane,60,46,130.43,5,1,RCB,Zayed Cricket Stadium,2020-11-02,2020
96,Dinesh Karthik,30,23,130.43,5,0,MI,Zayed Cricket Stadium,2020-09-23,2020
97,AB de Villiers,56,43,130.23,5,0,SRH,Zayed Cricket Stadium,2020-11-06,2020
98,David Warner,52,40,130.0,5,1,PBKS,Dubai International Stadium,2020-10-08,2020
99,Shreyas Iyer,42,33,127.27,5,0,MI,Zayed Cricket Stadium,2020-10-11,2020
100,Quinton de Kock,46,37,124.32,5,2,CSK,Sharjah Cricket Stadium,2020-10-23,2020
101,Suryakumar Yadav,36,29,124.13,5,0,SRH,Sharjah Cricket Stadium,2020-11-03,2020
102,Shreyas Iyer,47,38,123.68,5,0,KKR,Zayed Cricket Stadium,2020-10-24,2020
103,Devdutt Padikkal,50,41,121.95,5,0,DC,Zayed Cricket Stadium,2020-11-02,2020
104,Shubman Gill,57,47,121.27,5,0,PBKS,Zayed Cricket Stadium,2020-10-10,2020
105,Shubman Gill,70,62,112.9,5,2,SRH,Zayed Cricket Stadium,2020-09-26,2020
106,Shubman Gill,36,37,97.29,5,0,SRH,Zayed Cricket Stadium,2020-10-18,2020
107,Rohit Sharma,35,36,97.22,5,1,KKR,Zayed Cricket Stadium,2020-10-16,2020
108,AB de Villiers,55,24,229.16,4,4,MI,Dubai International Stadium,2020-09-28,2020
109,Sanju Samson,85,42,202.38,4,7,PBKS,Sharjah Cricket Stadium,2020-09-27,2020
110,Nathan Coulter-Nile,24,12,200.0,4,0,PBKS,Dubai International Stadium,2020-10-18,2020
111,Sanju Samson,48,25,192.0,4,3,PBKS,Zayed Cricket Stadium,2020-10-30,2020
112,Shimron Hetmyer,42,22,190.9,4,1,SRH,Zayed Cricket Stadium,2020-11-08,2020
113,Ishan Kishan,55,30,183.33,4,3,DC,Dubai International Stadium,2020-11-05,2020
114,Mayank Agarwal,45,25,180.0,4,3,RCB,Sharjah Cricket Stadium,2020-10-15,2020
115,Manish Pandey,83,47,176.59,4,8,RR,Dubai International Stadium,2020-10-22,2020
116,Sanju Samson,54,31,174.19,4,3,MI,Zayed Cricket Stadium,2020-10-25,2020
117,Virat Kohli,90,52,173.07,4,4,CSK,Dubai International Stadium,2020-10-10,2020
118,Quinton de Kock,67,39,171.79,4,4,SRH,Sharjah Cricket Stadium,2020-10-04,2020
119,AB de Villiers,51,30,170.0,4,2,SRH,Dubai International Stadium,2020-09-21,2020
120,Nitish Rana,58,35,165.71,4,4,DC,Sharjah Cricket Stadium,2020-10-03,2020
121,Prithvi Shaw,66,41,160.97,4,4,KKR,Sharjah Cricket Stadium,2020-10-03,2020
122,Rahul Tewatia,45,28,160.71,4,2,SRH,Dubai International Stadium,2020-10-11,2020
123,Jos Buttler,70,44,159.09,4,5,MI,Zayed Cricket Stadium,2020-10-06,2020
124,Jos Buttler,35,22,159.09,4,1,KKR,Dubai International Stadium,2020-11-01,2020
125,Manish Pandey,30,19,157.89,4,1,MI,Sharjah Cricket Stadium,2020-10-04,2020
126,AB de Villiers,28,18,155.55,4,1,PBKS,Dubai International Stadium,2020-09-24,2020
127,Suryakumar Yadav,40,26,153.84,4,1,RR,Zayed Cricket Stadium,2020-10-25,2020
128,Shubman Gill,26,17,152.94,4,0,CSK,Dubai International Stadium,2020-10-29,2020
129,Kane Williamson,29,19,152.63,4,1,KKR,Zayed Cricket Stadium,2020-10-18,2020
130,Rishabh Pant,56,38,147.36,4,2,MI,Dubai International Stadium,2020-11-10,2020
131,Quinton de Kock,53,36,147.22,4,3,DC,Zayed Cricket Stadium,2020-10-11,2020
132,Steve Smith,69,47,146.8,4,4,CSK,Sharjah Cricket Stadium,2020-09-22,2020
133,Manish Pandey,44,31,141.93,4,1,DC,Dubai International Stadium,2020-10-27,2020
134,Faf du Plessis,48,34,141.17,4,2,PBKS,Zayed Cricket Stadium,2020-11-01,2020
135,Devdutt Padikkal,32,23,139.13,4,1,KKR,Sharjah Cricket Stadium,2020-10-12,2020
136,Josh Philippe,33,24,137.5,4,1,MI,Zayed Cricket Stadium,2020-10-28,2020
137,Saurabh Tiwary,34,25,136.0,4,1,RR,Zayed Cricket Stadium,2020-10-25,2020
138,MS Dhoni,47,36,130.55,4,1,SRH,Dubai International Stadium,2020-10-02,2020
139,Mayank Agarwal,26,20,130.0,4,0,RCB,Dubai International Stadium,2020-09-24,2020
140,Abhishek Sharma,31,24,129.16,4,1,CSK,Dubai International Stadium,2020-10-02,2020
141,Ruturaj Gaikwad,65,51,127.45,4,3,RCB,Dubai International Stadium,2020-10-25,2020
142,Aaron Finch,47,37,127.02,4,1,KKR,Sharjah Cricket Stadium,2020-10-12,2020
143,Faf du Plessis,43,35,122.85,4,0,DC,Dubai International Stadium,2020-09-25,2020
144,Shreyas Iyer,22,18,122.22,4,0,RR,Sharjah Cricket Stadium,2020-10-09,2020
145,Wriddhiman Saha,39,32,121.87,4,1,RCB,Sharjah Cricket Stadium,2020-10-31,2020
146,Narayan Jagadeesan,33,28,117.85,4,0,RCB,Dubai International Stadium,2020-10-10,2020
147,Ravindra Jadeja,35,30,116.66,4,0,RR,Zayed Cricket Stadium,2020-10-19,2020
148,Faf du Plessis,22,19,115.78,4,0,SRH,Dubai International Stadium,2020-10-02,2020
149,Rahul Tripathi,39,34,114.7,4,2,RR,Dubai International Stadium,2020-11-01,2020
150,Krunal Pandya,34,30,113.33,4,1,PBKS,Dubai International Stadium,2020-10-18,2020
1,Suryakumar Yadav,82,40,205.0,13,3,SRH,Zayed Cricket Stadium,2021-10-08,2021
2,Shikhar Dhawan,92,49,187.75,13,2,PBKS,Wankhede Stadium,2021-04-18,2021
3,Sanju Samson,119,63,188.88,12,7,PBKS,Wankhede Stadium,2021-04-12,2021
4,Ruturaj Gaikwad,75,44,170.45,12,0,SRH,Arun Jaitley Stadium,2021-04-28,2021
5,Ishan Kishan,84,32,262.5,11,4,SRH,Zayed Cricket Stadium,2021-10-08,2021
6,Prithvi Shaw,82,41,200.0,11,3,KKR,Narendra Modi Stadium,2021-04-29,2021
7,Devdutt Padikkal,101,52,194.23,11,6,RR,Wankhede Stadium,2021-04-22,2021
8,Jos Buttler,124,64,193.75,11,8,SRH,Arun Jaitley Stadium,2021-05-02,2021
9,Shikhar Dhawan,85,54,157.4,10,2,CSK,Wankhede Stadium,2021-04-10,2021
10,Shubman Gill,57,51,111.76,10,0,SRH,Dubai International Stadium,2021-10-03,2021
11,AB de Villiers,76,34,223.52,9,3,KKR,Chidambaram,2021-04-18,2021
12,Prithvi Shaw,72,38,189.47,9,3,CSK,Wankhede Stadium,2021-04-10,2021
13,Ruturaj Gaikwad,101,60,168.33,9,5,RR,Zayed Cricket Stadium,2021-10-02,2021
