POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year
13,MS Dhoni,20,6,333.33,2,1,GL,Saurashtra Cricket Association Stadium,2016-04-14,2016
14,Shane Watson,20,6,333.33,5,0,RPS,M. Chinnaswamy Stadium,2016-05-07,2016
15,Chris Morris,19,4,475.0,0,3,GL,Arun Jaitley Stadium,2016-04-27,2016
16,Krunal Pandya,19,4,475.0,0,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-18,2016
17,KL Rahul,19,5,380.0,3,1,PBKS,IS Bindra Stadium,2016-05-09,2016
18,David Warner,18,6,300.0,3,0,GL,Saurashtra Cricket Association Stadium,2016-04-21,2016
19,Virat Kohli,18,6,300.0,0,3,PBKS,M. Chinnaswamy Stadium,2016-05-18,2016
20,Chris Gayle,18,6,300.0,0,3,PBKS,M. Chinnaswamy Stadium,2016-05-18,2016
21,Thisara Perera,18,4,450.0,3,1,RCB,Maharashtra Cricket Association's International Stadium,2016-04-22,2016
22,David Warner,18,5,360.0,1,2,RCB,M. Chinnaswamy Stadium,2016-04-12,2016
23,David Warner,18,6,300.0,1,2,PBKS,Rajiv Gandhi Intl. Cricket Stadium,2016-04-23,2016
24,Virat Kohli,18,6,300.0,2,1,PBKS,M. Chinnaswamy Stadium,2016-05-18,2016
25,Shane Watson,18,6,300.0,0,3,SRH,M. Chinnaswamy Stadium,2016-04-12,2016
26,Dwayne Smith,18,6,300.0,4,0,DC,Arun Jaitley Stadium,2016-04-27,2016
27,Quinton de Kock,18,4,450.0,3,1,MI,ACA-VDCA Stadium,2016-05-15,2016
28,Suresh Raina,18,6,300.0,3,1,MI,Green Park,2016-05-21,2016
29,Saurabh Tiwary,18,5,360.0,1,2,MI,Maharashtra Cricket Association's International Stadium,2016-05-01,2016
30,Andre Russell,17,5,340.0,1,2,RCB,M. Chinnaswamy Stadium,2016-05-02,2016
31,Virat Kohli,17,5,340.0,1,2,RPS,M. Chinnaswamy Stadium,2016-05-07,2016
32,Chris Gayle,17,4,425.0,1,2,PBKS,M. Chinnaswamy Stadium,2016-05-18,2016
33,Brendon McCullum,17,6,283.33,1,2,KKR,Eden Gardens,2016-05-08,2016
34,David Warner,17,4,425.0,1,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
35,Virat Kohli,17,6,283.33,1,2,PBKS,M. Chinnaswamy Stadium,2016-05-18,2016
36,Jos Buttler,17,4,425.0,1,2,KKR,Eden Gardens,2016-04-13,2016
37,Rohit Sharma,17,5,340.0,4,0,KKR,Eden Gardens,2016-04-13,2016
38,MS Dhoni,17,6,283.33,2,1,KKR,Maharashtra Cricket Association's International Stadium,2016-04-24,2016
39,Brendon McCullum,17,5,340.0,2,1,MI,Green Park,2016-05-21,2016
40,Krunal Pandya,16,4,400.0,1,2,DC,ACA-VDCA Stadium,2016-05-15,2016
41,Sachin Baby,16,4,400.0,1,2,MI,M. Chinnaswamy Stadium,2016-05-11,2016
42,Rohit Sharma,16,6,266.66,2,1,RPS,Maharashtra Cricket Association's International Stadium,2016-05-01,2016
43,AB de Villiers,16,3,533.33,1,2,GL,M. Chinnaswamy Stadium,2016-05-14,2016
44,Chris Gayle,16,4,400.0,1,2,SRH,M. Chinnaswamy Stadium,2016-05-29,2016
45,Chris Gayle,16,6,266.66,1,2,SRH,M. Chinnaswamy Stadium,2016-05-29,2016
46,Aaron Finch,16,5,320.0,4,0,RPS,Saurashtra Cricket Association Stadium,2016-04-14,2016
47,Stuart Binny,16,4,400.0,1,2,KKR,M. Chinnaswamy Stadium,2016-05-02,2016
48,KL Rahul,16,4,400.0,1,2,MI,Wankhede Stadium,2016-04-20,2016
49,Thisara Perera,16,6,266.66,2,1,PBKS,ACA-VDCA Stadium,2016-05-21,2016
50,Quinton de Kock,15,4,375.0,2,1,PBKS,Arun Jaitley Stadium,2016-04-15,2016
51,Virat Kohli,15,5,300.0,2,1,GL,Saurashtra Cricket Association Stadium,2016-04-24,2016
52,Dwayne Smith,15,5,300.0,2,1,RCB,M. Chinnaswamy Stadium,2016-05-24,2016
53,Rishabh Pant,15,5,300.0,2,1,GL,Saurashtra Cricket Association Stadium,2016-05-03,2016
54,Harbhajan Singh,15,4,375.0,2,1,RPS,Wankhede Stadium,2016-04-09,2016
55,AB de Villiers,15,4,375.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
56,AB de Villiers,15,4,375.0,2,1,GL,M. Chinnaswamy Stadium,2016-05-14,2016
57,David Warner,15,6,250.0,0,2,GL,Rajiv Gandhi Intl. Cricket Stadium,2016-05-06,2016
58,Steve Smith,15,6,250.0,3,0,PBKS,IS Bindra Stadium,2016-04-17,2016
59,Aaron Finch,15,5,300.0,2,1,KKR,Eden Gardens,2016-05-08,2016
60,Virat Kohli,15,4,375.0,0,2,RPS,M. Chinnaswamy Stadium,2016-05-07,2016
61,Shane Watson,15,5,300.0,2,1,DC,M. Chinnaswamy Stadium,2016-04-17,2016
62,AB de Villiers,15,5,300.0,1,1,PBKS,IS Bindra Stadium,2016-05-09,2016
63,David Warner,15,5,300.0,2,1,DC,Rajiv Gandhi Intl. Cricket Stadium,2016-05-12,2016
64,Rohit Sharma,15,5,300.0,3,0,DC,Arun Jaitley Stadium,2016-04-23,2016
65,Glenn Maxwell,15,4,375.0,2,1,KKR,Eden Gardens,2016-05-04,2016
66,KL Rahul,15,6,250.0,2,1,MI,M. Chinnaswamy Stadium,2016-05-11,2016
67,Sachin Baby,15,6,250.0,2,1,KKR,M. Chinnaswamy Stadium,2016-05-02,2016
68,Kieron Pollard,15,5,300.0,2,1,RCB,M. Chinnaswamy Stadium,2016-05-11,2016
69,AB de Villiers,15,4,375.0,0,2,RPS,Maharashtra Cricket Association's International Stadium,2016-04-22,2016
70,Wriddhiman Saha,15,5,300.0,3,0,DC,IS Bindra Stadium,2016-05-07,2016
71,Andre Russell,15,6,250.0,0,2,MI,Eden Gardens,2016-04-13,2016
72,Quinton de Kock,15,5,300.0,1,1,PBKS,IS Bindra Stadium,2016-05-07,2016
73,Yusuf Pathan,14,4,350.0,0,2,SRH,Eden Gardens,2016-05-22,2016
74,Aaron Finch,14,4,350.0,2,1,SRH,Arun Jaitley Stadium,2016-05-27,2016
75,Sam Billings,14,4,350.0,0,2,RPS,Arun Jaitley Stadium,2016-05-05,2016
76,Virat Kohli,14,3,466.66,2,1,DC,M. Chinnaswamy Stadium,2016-04-17,2016
77,Suryakumar Yadav,14,6,233.33,1,1,DC,Arun Jaitley Stadium,2016-04-30,2016
78,Aaron Finch,14,5,280.0,1,1,KKR,Eden Gardens,2016-05-08,2016
79,AB de Villiers,14,4,350.0,0,2,SRH,M. Chinnaswamy Stadium,2016-04-12,2016
80,Chris Morris,14,4,350.0,0,2,GL,Arun Jaitley Stadium,2016-04-27,2016
81,Kieron Pollard,14,6,233.33,2,1,RCB,Wankhede Stadium,2016-04-20,2016
82,AB de Villiers,14,6,233.33,2,1,SRH,M. Chinnaswamy Stadium,2016-04-12,2016
83,Marcus Stoinis,14,5,280.0,1,1,GL,Saurashtra Cricket Association Stadium,2016-05-01,2016
84,Dwayne Smith,14,5,280.0,1,1,RCB,Saurashtra Cricket Association Stadium,2016-04-24,2016
85,Parthiv Patel,14,6,233.33,3,0,RPS,Maharashtra Cricket Association's International Stadium,2016-05-01,2016
86,Virat Kohli,14,4,350.0,0,2,GL,M. Chinnaswamy Stadium,2016-05-14,2016
87,Virat Kohli,14,5,280.0,3,0,PBKS,M. Chinnaswamy Stadium,2016-05-18,2016
88,MS Dhoni,14,5,280.0,1,1,DC,Arun Jaitley Stadium,2016-05-05,2016
89,Jos Buttler,14,4,350.0,0,2,RCB,M. Chinnaswamy Stadium,2016-05-11,2016
90,Gurkeerat Mann Singh,14,4,350.0,0,2,RPS,ACA-VDCA Stadium,2016-05-21,2016
91,Rishabh Pant,14,6,233.33,3,0,GL,Saurashtra Cricket Association Stadium,2016-05-03,2016
92,Marcus Stoinis,14,5,280.0,1,1,RCB,IS Bindra Stadium,2016-05-09,2016
93,Manan Vohra,14,5,280.0,3,0,RPS,IS Bindra Stadium,2016-04-17,2016
94,Virat Kohli,14,5,280.0,1,1,SRH,M. Chinnaswamy Stadium,2016-04-12,2016
95,Stuart Binny,14,5,280.0,2,1,GL,M. Chinnaswamy Stadium,2016-05-24,2016
96,Manan Vohra,14,6,233.33,3,0,GL,IS Bindra Stadium,2016-04-11,2016
97,Dwayne Smith,14,6,233.33,2,0,RPS,Maharashtra Cricket Association's International Stadium,2016-04-29,2016
98,David Warner,14,7,200.0,2,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
99,Dwayne Bravo,13,4,325.0,3,0,RPS,Saurashtra Cricket Association Stadium,2016-04-14,2016
100,Wriddhiman Saha,13,4,325.0,1,1,MI,ACA-VDCA Stadium,2016-05-13,2016
101,Hashim Amla,13,5,260.0,3,0,SRH,IS Bindra Stadium,2016-05-15,2016
102,Shikhar Dhawan,13,6,216.66,3,0,MI,ACA-VDCA Stadium,2016-05-08,2016
103,Deepak Hooda,13,5,260.0,2,0,MI,Rajiv Gandhi Intl. Cricket Stadium,2016-04-18,2016
104,Mitchell McClenaghan,13,4,325.0,0,2,KKR,Eden Gardens,2016-04-13,2016
105,Chris Gayle,13,3,433.33,0,2,PBKS,M. Chinnaswamy Stadium,2016-05-18,2016
106,Shane Watson,13,3,433.33,0,2,RPS,M. Chinnaswamy Stadium,2016-05-07,2016
107,Andre Russell,13,5,260.0,3,0,MI,Wankhede Stadium,2016-04-28,2016
108,Moises Henriques,13,4,325.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
109,Pawan Negi,13,6,216.66,1,1,RPS,Arun Jaitley Stadium,2016-05-05,2016
110,Manan Vohra,13,5,260.0,2,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-23,2016
111,Gautam Gambhir,13,5,260.0,3,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-16,2016
112,Andre Russell,13,5,260.0,0,2,RPS,Maharashtra Cricket Association's International Stadium,2016-04-24,2016
113,David Warner,13,5,260.0,2,0,GL,Arun Jaitley Stadium,2016-05-27,2016
114,Robin Uthappa,13,6,216.66,3,0,SRH,Eden Gardens,2016-05-22,2016
115,Virat Kohli,13,4,325.0,1,1,GL,M. Chinnaswamy Stadium,2016-05-14,2016
116,Dinesh Karthik,13,5,260.0,2,0,RCB,Saurashtra Cricket Association Stadium,2016-04-24,2016
117,Brendon McCullum,13,5,260.0,0,2,RPS,Saurashtra Cricket Association Stadium,2016-04-14,2016
118,KL Rahul,13,5,260.0,2,0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,2016-05-22,2016
119,Moises Henriques,13,5,260.0,1,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,2016-04-30,2016
120,Krunal Pandya,13,4,325.0,1,1,DC,Arun Jaitley Stadium,2016-04-23,2016
121,Brendon McCullum,13,4,325.0,0,2,DC,Arun Jaitley Stadium,2016-04-27,2016
122,Manish Pandey,13,4,325.0,0,2,SRH,Eden Gardens,2016-05-22,2016
123,Shane Watson,13,5,260.0,3,0,KKR,M. Chinnaswamy Stadium,2016-05-02,2016
124,Karun Nair,13,4,325.0,0,2,SRH,Shaheed Veer Narayan Singh International Cricket Stadium,2016-05-20,2016
125,Manan Vohra,13,5,260.0,3,0,DC,Arun Jaitley Stadium,2016-04-15,2016
126,Bipul Sharma,13,5,260.0,0,2,KKR,Arun Jaitley Stadium,2016-05-25,2016
127,Carlos Brathwaite,13,4,325.0,0,2,RPS,Arun Jaitley Stadium,2016-05-05,2016
128,Steve Smith,13,5,260.0,3,0,MI,Maharashtra Cricket Association's International Stadium,2016-05-01,2016
129,Sanju Samson,13,5,260.0,1,1,MI,Arun Jaitley Stadium,2016-04-23,2016
130,Gautam Gambhir,13,4,325.0,1,1,MI,Wankhede Stadium,2016-04-28,2016
131,Usman Khawaja,13,5,260.0,3,0,DC,ACA-VDCA Stadium,2016-05-17,2016
132,Yuvraj Singh,13,5,260.0,1,1,MI,ACA-VDCA Stadium,2016-05-08,2016
133,Steve Smith,13,4,325.0,1,1,MI,Maharashtra Cricket Association's International Stadium,2016-05-01,2016
134,David Miller,13,6,216.66,0,1,MI,IS Bindra Stadium,2016-04-25,2016
135,Martin Guptill,13,4,325.0,0,2,DC,ACA-VDCA Stadium,2016-05-15,2016
136,Dwayne Bravo,13,5,260.0,3,0,SRH,Arun Jaitley Stadium,2016-05-27,2016
137,Dinesh Karthik,13,4,325.0,3,0,KKR,Eden Gardens,2016-05-08,2016
138,AB de Villiers,13,5,260.0,2,0,PBKS,IS Bindra Stadium,2016-05-09,2016
139,Sam Billings,13,6,216.66,2,0,KKR,Arun Jaitley Stadium,2016-04-30,2016
140,MS Dhoni,13,5,260.0,0,2,GL,Maharashtra Cricket Association's International Stadium,2016-04-29,2016
141,Chris Morris,13,4,325.0,0,2,GL,Arun Jaitley Stadium,2016-04-27,2016
142,Ambati Rayudu,13,4,325.0,1,1,DC,ACA-VDCA Stadium,2016-05-15,2016
143,Axar Patel,13,4,325.0,1,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2016-04-23,2016
144,AB de Villiers,13,4,325.0,3,0,DC,M. Chinnaswamy Stadium,2016-04-17,2016
145,Thisara Perera,13,4,325.0,0,2,DC,Arun Jaitley Stadium,2016-05-05,2016
146,Shakib Al Hasan,13,4,325.0,0,2,GL,Eden Gardens,2016-05-08,2016
147,Karun Nair,13,6,216.66,3,0,KKR,Arun Jaitley Stadium,2016-04-30,2016
148,Harbhajan Singh,13,5,260.0,3,0,RPS,Wankhede Stadium,2016-04-09,2016
149,Kieron Pollard,13,3,433.33,0,2,PBKS,ACA-VDCA Stadium,2016-05-13,2016
150,AB de Villiers,13,4,325.0,0,2,SRH,M. Chinnaswamy Stadium,2016-04-12,2016
1,Hardik Pandya,28,6,466.66,1,4,RPS,Maharashtra Cricket Association's International Stadium,2017-04-06,2017
2,Glenn Maxwell,27,6,450.0,2,3,MI,Holkar Cricket Stadium,2017-04-20,2017
3,Rishabh Pant,26,6,433.33,2,3,KKR,Arun Jaitley Stadium,2017-04-17,2017
4,Sunil Narine,25,6,416.66,1,3,RCB,M. Chinnaswamy Stadium,2017-05-07,2017
5,Kedar Jadhav,24,6,400.0,2,2,DC,M. Chinnaswamy Stadium,2017-04-08,2017
6,Sunil Narine,24,6,400.0,4,1,RCB,M. Chinnaswamy Stadium,2017-05-07,2017
7,Chris Lynn,23,6,383.33,1,3,GL,Saurashtra Cricket Association Stadium,2017-04-07,2017
8,Chris Morris,22,5,440.0,2,2,RPS,Maharashtra Cricket Association's International Stadium,2017-04-11,2017
9,Rishabh Pant,22,5,440.0,1,3,GL,Arun Jaitley Stadium,2017-05-04,2017
10,Manish Pandey,21,6,350.0,2,2,MI,Wankhede Stadium,2017-04-09,2017
11,Glenn Maxwell,20,5,400.0,0,3,MI,Wankhede Stadium,2017-05-11,2017
12,Chris Lynn,20,5,400.0,1,2,GL,Saurashtra Cricket Association Stadium,2017-04-07,2017
13,Chris Lynn,20,6,333.33,1,2,RCB,M. Chinnaswamy Stadium,2017-05-07,2017
14,Hashim Amla,20,5,400.0,2,2,MI,Holkar Cricket Stadium,2017-04-20,2017
15,Kane Williamson,20,6,333.33,2,1,PBKS,IS Bindra Stadium,2017-04-28,2017
16,Manan Vohra,20,5,400.0,2,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2017-04-17,2017
17,Chris Gayle,20,5,400.0,2,2,GL,Saurashtra Cricket Association Stadium,2017-04-18,2017
18,Ishan Kishan,20,6,333.33,2,2,RCB,Saurashtra Cricket Association Stadium,2017-04-18,2017
19,Aaron Finch,19,5,380.0,1,2,RPS,Saurashtra Cricket Association Stadium,2017-04-14,2017
20,Sanju Samson,19,6,316.66,1,2,RPS,Maharashtra Cricket Association's International Stadium,2017-04-11,2017
21,Rahul Tripathi,19,5,380.0,0,3,KKR,Eden Gardens,2017-05-03,2017
22,Rahul Tripathi,18,6,300.0,3,1,KKR,Eden Gardens,2017-05-03,2017
23,Sunil Narine,18,6,300.0,3,1,RCB,Eden Gardens,2017-04-23,2017
24,Robin Uthappa,18,5,360.0,1,2,DC,Eden Gardens,2017-04-28,2017
25,Axar Patel,18,6,300.0,2,1,RCB,M. Chinnaswamy Stadium,2017-05-05,2017
26,Manoj Tiwary,18,6,300.0,3,1,RCB,M. Chinnaswamy Stadium,2017-04-16,2017
27,Kedar Jadhav,18,6,300.0,2,1,GL,Saurashtra Cricket Association Stadium,2017-04-18,2017
28,Yuvraj Singh,17,6,283.33,4,0,DC,Arun Jaitley Stadium,2017-05-02,2017
29,Suresh Raina,17,4,425.0,1,2,RCB,Saurashtra Cricket Association Stadium,2017-04-18,2017
30,Travis Head,17,4,425.0,1,2,KKR,M. Chinnaswamy Stadium,2017-05-07,2017
31,MS Dhoni,17,5,340.0,1,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2017-05-06,2017
32,David Warner,17,6,283.33,2,1,KKR,Rajiv Gandhi Intl. Cricket Stadium,2017-04-30,2017
33,Rahul Tripathi,17,5,340.0,1,2,SRH,Maharashtra Cricket Association's International Stadium,2017-04-22,2017
34,Rishabh Pant,17,5,340.0,1,2,GL,Arun Jaitley Stadium,2017-05-04,2017
35,David Warner,17,4,425.0,1,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,2017-04-30,2017
36,Robin Uthappa,17,4,425.0,1,2,RPS,Maharashtra Cricket Association's International Stadium,2017-04-26,2017
37,Shaun Marsh,17,6,283.33,2,1,SRH,IS Bindra Stadium,2017-04-28,2017
38,Shikhar Dhawan,17,6,283.33,4,0,RCB,Rajiv Gandhi Intl. Cricket Stadium,2017-04-05,2017
39,Virat Kohli,17,5,340.0,2,1,MI,M. Chinnaswamy Stadium,2017-04-14,2017
40,Rahul Tripathi,17,4,425.0,1,2,GL,Saurashtra Cricket Association Stadium,2017-04-14,2017
41,Yuvraj Singh,17,6,283.33,2,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,2017-04-05,2017
42,MS Dhoni,17,5,340.0,2,1,SRH,Maharashtra Cricket Association's International Stadium,2017-04-22,2017
43,AB de Villiers,17,5,340.0,1,2,PBKS,Holkar Cricket Stadium,2017-04-10,2017
44,Marlon Samuels,16,6,266.66,0,2,RPS,Arun Jaitley Stadium,2017-05-12,2017
45,Gautam Gambhir,16,6,266.66,4,0,GL,Saurashtra Cricket Association Stadium,2017-04-07,2017
46,Aaron Finch,16,4,400.0,2,1,RCB,M. Chinnaswamy Stadium,2017-04-27,2017
47,Aaron Finch,16,6,266.66,2,1,KKR,Eden Gardens,2017-04-21,2017
48,Rohit Sharma,16,6,266.66,4,0,RPS,Rajiv Gandhi Intl. Cricket Stadium,2017-05-21,2017
49,Hardik Pandya,16,4,400.0,1,2,DC,Arun Jaitley Stadium,2017-05-06,2017
50,Manan Vohra,16,5,320.0,3,0,RCB,Holkar Cricket Stadium,2017-04-10,2017
51,Ben Stokes,16,5,320.0,0,2,GL,Maharashtra Cricket Association's International Stadium,2017-05-01,2017
52,David Warner,16,5,320.0,1,2,PBKS,IS Bindra Stadium,2017-04-28,2017
53,Chris Morris,16,4,400.0,2,1,RPS,Maharashtra Cricket Association's International Stadium,2017-04-11,2017
54,Parthiv Patel,16,6,266.66,2,1,GL,Saurashtra Cricket Association Stadium,2017-04-29,2017
55,Glenn Maxwell,16,5,320.0,2,1,KKR,Eden Gardens,2017-04-13,2017
56,Chris Lynn,16,4,400.0,1,2,MI,Eden Gardens,2017-05-13,2017
57,Sunil Narine,16,5,320.0,4,0,GL,Eden Gardens,2017-04-21,2017
58,Axar Patel,16,4,400.0,1,2,GL,Saurashtra Cricket Association Stadium,2017-04-23,2017
59,Sunil Narine,16,4,400.0,1,2,PBKS,Eden Gardens,2017-04-13,2017
60,Ben Stokes,15,6,250.0,0,2,GL,Maharashtra Cricket Association's International Stadium,2017-05-01,2017
61,Sanju Samson,15,5,300.0,0,2,GL,Arun Jaitley Stadium,2017-05-04,2017
62,Hashim Amla,15,4,375.0,2,1,GL,IS Bindra Stadium,2017-05-07,2017
63,Krunal Pandya,15,6,250.0,2,1,SRH,Wankhede Stadium,2017-04-12,2017
64,Ravindra Jadeja,15,4,375.0,0,2,DC,Arun Jaitley Stadium,2017-05-04,2017
65,Ben Cutting,15,5,300.0,0,2,RCB,Rajiv Gandhi Intl. Cricket Stadium,2017-04-05,2017
66,Lendl Simmons,15,5,300.0,0,2,PBKS,Wankhede Stadium,2017-05-11,2017
67,Nitish Rana,15,5,300.0,0,2,PBKS,Holkar Cricket Stadium,2017-04-20,2017
68,Mandeep Singh,15,4,375.0,2,1,PBKS,M. Chinnaswamy Stadium,2017-05-05,2017
69,Ben Stokes,15,4,375.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2017-05-06,2017
70,Sanju Samson,15,5,300.0,0,2,GL,Arun Jaitley Stadium,2017-05-04,2017
71,Brendon McCullum,15,4,375.0,2,1,RPS,Saurashtra Cricket Association Stadium,2017-04-14,2017
72,Brendon McCullum,15,4,375.0,2,1,KKR,Eden Gardens,2017-04-21,2017
73,Aaron Finch,15,5,300.0,0,2,RCB,M. Chinnaswamy Stadium,2017-04-27,2017
74,Suresh Raina,15,6,250.0,2,1,DC,Arun Jaitley Stadium,2017-05-04,2017
75,Dinesh Karthik,15,5,300.0,2,1,DC,Arun Jaitley Stadium,2017-05-04,2017
76,Steve Smith,15,4,375.0,2,1,RCB,Maharashtra Cricket Association's International Stadium,2017-04-29,2017
77,Glenn Maxwell,15,4,375.0,0,2,KKR,IS Bindra Stadium,2017-05-09,2017
78,Glenn Maxwell,15,5,300.0,0,2,GL,IS Bindra Stadium,2017-05-07,2017
79,Suryakumar Yadav,15,4,375.0,2,1,RPS,Eden Gardens,2017-05-03,2017
80,Kieron Pollard,15,4,375.0,0,2,RCB,M. Chinnaswamy Stadium,2017-04-14,2017
81,Shaun Marsh,15,5,300.0,2,1,SRH,IS Bindra Stadium,2017-04-28,2017
82,Corey Anderson,15,5,300.0,0,2,PBKS,Arun Jaitley Stadium,2017-04-15,2017
83,Karun Nair,15,5,300.0,2,1,SRH,Arun Jaitley Stadium,2017-05-02,2017
84,Suresh Raina,15,5,300.0,2,1,KKR,Eden Gardens,2017-04-21,2017
85,Suresh Raina,15,4,375.0,0,2,DC,Arun Jaitley Stadium,2017-05-04,2017
86,Ishan Kishan,15,6,250.0,2,1,MI,Saurashtra Cricket Association Stadium,2017-04-29,2017
87,Dwayne Smith,15,5,300.0,2,1,RPS,Saurashtra Cricket Association Stadium,2017-04-14,2017
88,Glenn Maxwell,15,6,250.0,0,2,MI,Wankhede Stadium,2017-05-11,2017
89,Robin Uthappa,14,4,350.0,0,2,SRH,Rajiv Gandhi Intl. Cricket Stadium,2017-04-30,2017
90,Rishabh Pant,14,4,350.0,0,2,RPS,Maharashtra Cricket Association's International Stadium,2017-04-11,2017
91,Kane Williamson,14,5,280.0,3,0,KKR,Rajiv Gandhi Intl. Cricket Stadium,2017-04-30,2017
92,Shikhar Dhawan,14,5,280.0,2,1,MI,Wankhede Stadium,2017-04-12,2017
93,Shreyas Iyer,14,5,280.0,1,1,KKR,Eden Gardens,2017-04-28,2017
94,Rishabh Pant,14,6,233.33,1,1,GL,Arun Jaitley Stadium,2017-05-04,2017
95,MS Dhoni,14,5,280.0,0,2,MI,Wankhede Stadium,2017-05-16,2017
96,Sunil Narine,14,5,280.0,2,1,GL,Eden Gardens,2017-04-21,2017
97,David Warner,14,4,350.0,0,2,GL,Rajiv Gandhi Intl. Cricket Stadium,2017-04-09,2017
98,Karun Nair,14,6,233.33,2,1,MI,Arun Jaitley Stadium,2017-05-06,2017
99,Glenn Maxwell,14,4,350.0,0,2,RCB,Holkar Cricket Stadium,2017-04-10,2017
100,Kedar Jadhav,14,4,350.0,2,1,GL,Saurashtra Cricket Association Stadium,2017-04-18,2017
101,Chris Lynn,14,6,233.33,2,1,RCB,M. Chinnaswamy Stadium,2017-05-07,2017
102,Hashim Amla,14,6,233.33,2,1,GL,Saurashtra Cricket Association Stadium,2017-04-23,2017
103,Aaron Finch,14,5,280.0,0,2,DC,Green Park,2017-05-10,2017
104,Brendon McCullum,14,5,280.0,2,1,RPS,Saurashtra Cricket Association Stadium,2017-04-14,2017
105,Manish Pandey,14,5,280.0,3,0,RPS,Eden Gardens,2017-05-03,2017
106,Hashim Amla,14,4,350.0,0,2,MI,Holkar Cricket Stadium,2017-04-20,2017
107,Martin Guptill,14,5,280.0,2,1,SRH,IS Bindra Stadium,2017-04-28,2017
108,Dinesh Karthik,14,5,280.0,0,1,MI,Wankhede Stadium,2017-04-16,2017
109,Chris Gayle,14,4,350.0,0,2,GL,Saurashtra Cricket Association Stadium,2017-04-18,2017
110,Andrew Tye,14,4,350.0,0,2,MI,Saurashtra Cricket Association Stadium,2017-04-29,2017
111,David Warner,14,5,280.0,3,0,KKR,Rajiv Gandhi Intl. Cricket Stadium,2017-04-30,2017
112,Rohit Sharma,14,5,280.0,3,0,SRH,Rajiv Gandhi Intl. Cricket Stadium,2017-05-08,2017
113,Aaron Finch,14,4,350.0,2,1,KKR,Eden Gardens,2017-04-21,2017
114,Ajinkya Rahane,14,5,280.0,3,0,MI,Maharashtra Cricket Association's International Stadium,2017-04-06,2017
115,Shikhar Dhawan,14,5,280.0,2,1,DC,Arun Jaitley Stadium,2017-05-02,2017
116,Aaron Finch,14,5,280.0,0,2,RCB,M. Chinnaswamy Stadium,2017-04-27,2017
117,Rahul Tripathi,14,6,233.33,2,1,KKR,Eden Gardens,2017-05-03,2017
118,Steve Smith,14,6,233.33,2,1,DC,Arun Jaitley Stadium,2017-05-12,2017
119,Hardik Pandya,14,3,466.66,2,1,PBKS,Holkar Cricket Stadium,2017-04-20,2017
120,Kieron Pollard,14,5,280.0,0,2,DC,Arun Jaitley Stadium,2017-05-06,2017
121,David Warner,14,6,233.33,3,0,RPS,Rajiv Gandhi Intl. Cricket Stadium,2017-05-06,2017
122,Dan Christian,14,4,350.0,2,1,PBKS,Holkar Cricket Stadium,2017-04-08,2017
123,Chris Lynn,14,6,233.33,2,1,RCB,M. Chinnaswamy Stadium,2017-05-07,2017
124,Jos Buttler,14,4,350.0,0,2,PBKS,Holkar Cricket Stadium,2017-04-20,2017
125,Steve Smith,14,4,350.0,0,2,SRH,Maharashtra Cricket Association's International Stadium,2017-04-22,2017
126,Gautam Gambhir,14,6,233.33,3,0,GL,Saurashtra Cricket Association Stadium,2017-04-07,2017
127,Pawan Negi,14,5,280.0,0,2,MI,Wankhede Stadium,2017-05-01,2017
128,Kane Williamson,14,4,350.0,0,2,DC,Rajiv Gandhi Intl. Cricket Stadium,2017-04-19,2017
129,Karn Sharma,14,4,350.0,2,1,PBKS,Wankhede Stadium,2017-05-11,2017
130,Brendon McCullum,14,5,280.0,0,2,MI,Wankhede Stadium,2017-04-16,2017
131,Manan Vohra,14,4,350.0,2,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,2017-04-17,2017
132,Shreyas Iyer,14,4,350.0,0,2,SRH,Arun Jaitley Stadium,2017-05-02,2017
133,Dwayne Smith,13,6,216.66,2,0,PBKS,IS Bindra Stadium,2017-05-07,2017
134,AB de Villiers,13,4,325.0,0,2,PBKS,Holkar Cricket Stadium,2017-04-10,2017
135,MS Dhoni,13,4,325.0,1,1,KKR,Maharashtra Cricket Association's International Stadium,2017-04-26,2017
136,Pawan Negi,13,5,260.0,3,0,DC,Arun Jaitley Stadium,2017-05-14,2017
137,Rahul Tripathi,13,6,216.66,1,1,SRH,Maharashtra Cricket Association's International Stadium,2017-04-22,2017
